"NOTE_ID","MAX_VISIBILITY","IS_AAA_FEEDBACK","AAA_STATUS","NOTE_TYPE","TEST_PERIOD","BATTERY_GROUP","BATTERY_ID"
328024,2,0,"","MEMO",2,112503,281055
328025,1,1,"75","BANNER",3,112502,
328026,1,1,"100","PAMPHLET",3,112502,281033
328027,1,1,"75","PAMPHLET",3,112502,281023
328028,1,1,"75","PAMPHLET",3,112502,281046
328031,1,1,"50","PAMPHLET",3,112502,281032
328032,1,1,"100","PAMPHLET",3,112502,281030
328033,1,1,"100","PAMPHLET",3,112502,281034
328035,1,1,"75","PAMPHLET",3,112502,281039
328036,1,1,"100","PAMPHLET",3,112502,281028
328037,1,1,"100","PAMPHLET",3,112502,281035
328038,1,1,"50","PAMPHLET",3,112502,281024
328040,1,1,"75","PAMPHLET",3,112502,281038
328041,1,1,"75","PAMPHLET",3,112502,281037
328042,1,1,"50","PAMPHLET",3,112502,281026
332015,2,0,"","MEMO",1,113501,282009
332016,2,0,"","MEMO",1,113501,282025
332018,2,0,"","MEMO",1,113501,282043
332034,2,0,"","MEMO",1,113500,282014
332017,2,0,"","MEMO",1,113501,282023
332035,2,0,"","MEMO",1,113500,282017
332036,2,0,"","MEMO",1,113500,282040
332037,2,0,"","MEMO",1,113500,282042
332038,2,0,"","MEMO",1,113500,282021
332039,2,0,"","MEMO",1,113500,282024
332040,2,0,"","MEMO",1,113500,282048
332041,2,0,"","MEMO",1,113500,282026
332042,2,0,"","MEMO",1,113500,282051
332043,2,0,"","MEMO",1,113500,282032
332044,2,0,"","MEMO",1,113500,282031
332045,2,0,"","MEMO",1,113500,282049
332046,1,1,"75","PAMPHLET",1,113501,282035
332047,1,1,"75","PAMPHLET",1,113501,282016
332048,1,1,"75","PAMPHLET",1,113501,282013
332049,1,1,"75","PAMPHLET",1,113501,282022
332050,1,1,"50","PAMPHLET",1,113501,282002
332051,1,1,"75","PAMPHLET",1,113501,282007
332052,1,1,"75","PAMPHLET",1,113501,282045
332053,1,1,"75","PAMPHLET",1,113501,282003
332054,1,1,"75","PAMPHLET",1,113501,282015
332055,1,1,"75","PAMPHLET",1,113501,282041
332056,1,1,"50","PAMPHLET",1,113501,282009
332057,1,1,"75","PAMPHLET",1,113501,282025
332058,1,1,"100","PAMPHLET",1,113501,282023
332059,1,1,"50","PAMPHLET",1,113501,282043
332060,1,1,"25","PAMPHLET",1,113501,282034
332061,1,1,"50","PAMPHLET",1,113501,282028
332062,1,1,"75","PAMPHLET",1,113501,282039
332063,1,1,"75","PAMPHLET",1,113501,282046
332064,1,1,"75","PAMPHLET",1,113501,282027
332065,1,1,"50","PAMPHLET",1,113501,282037
332066,1,1,"100","PAMPHLET",1,113501,282005
332067,1,1,"75","PAMPHLET",1,113501,282030
332068,1,1,"75","PAMPHLET",1,113501,282020
332069,1,1,"75","PAMPHLET",1,113501,282018
332070,1,1,"75","PAMPHLET",1,113501,282011
332071,1,1,"75","BANNER",1,113501,
332072,1,1,"75","PAMPHLET",1,113500,282033
332073,1,1,"50","PAMPHLET",1,113500,282000
332074,1,1,"50","PAMPHLET",1,113500,282036
332075,1,1,"75","PAMPHLET",1,113500,282001
332076,1,1,"75","PAMPHLET",1,113500,282004
332077,1,1,"75","PAMPHLET",1,113500,282006
332078,1,1,"25","PAMPHLET",1,113500,282019
332079,1,1,"75","PAMPHLET",1,113500,282008
332080,1,1,"50","PAMPHLET",1,113500,282010
332081,1,1,"50","PAMPHLET",1,113500,282052
332082,1,1,"50","PAMPHLET",1,113500,282012
332083,1,1,"50","PAMPHLET",1,113500,282042
332084,1,1,"75","PAMPHLET",1,113500,282040
332085,1,1,"100","PAMPHLET",1,113500,282021
332086,1,1,"100","PAMPHLET",1,113500,282029
332087,1,1,"75","BANNER",1,113500,
332088,1,1,"50","PAMPHLET",1,113500,282017
332089,1,1,"75","PAMPHLET",1,113500,282038
332090,1,1,"75","PAMPHLET",1,113500,282048
332091,1,1,"50","PAMPHLET",1,113500,282024
332092,1,1,"75","PAMPHLET",1,113500,282047
332093,1,1,"50","PAMPHLET",1,113500,282044
332094,1,1,"75","PAMPHLET",1,113500,282049
332095,1,1,"75","PAMPHLET",1,113500,282031
332096,1,1,"75","PAMPHLET",1,113500,282032
332097,1,1,"50","PAMPHLET",1,113500,282051
332098,1,1,"50","PAMPHLET",1,113500,282026
332099,1,1,"50","PAMPHLET",1,113500,282050
332100,1,1,"75","PAMPHLET",1,113500,282014
331190,2,0,"","MEMO",1,113500,282029
332101,1,1,"","PAMPHLET",7,112505,281083
332102,1,1,"75","BANNER",7,112505,
332103,1,1,"75","PAMPHLET",7,112505,281078
332104,1,1,"75","PAMPHLET",7,112505,281076
332105,1,1,"75","PAMPHLET",7,112505,281079
332106,1,1,"75","PAMPHLET",7,112505,281074
332107,1,1,"75","PAMPHLET",7,112505,281082
332108,1,1,"75","PAMPHLET",7,112505,281084
332109,1,1,"75","PAMPHLET",7,112505,281085
332110,1,1,"75","PAMPHLET",7,112505,281080
332111,1,1,"75","PAMPHLET",7,112505,281072
332112,1,1,"75","PAMPHLET",7,112505,281073
332113,1,1,"75","PAMPHLET",7,112505,281075
332114,1,1,"75","PAMPHLET",7,112505,281086
332115,1,1,"50","BANNER",6,112507,
332116,1,1,"100","PAMPHLET",6,112507,281109
332117,1,1,"50","PAMPHLET",6,112507,281111
332118,1,1,"50","PAMPHLET",6,112507,281113
332119,1,1,"50","PAMPHLET",6,112507,281108
332120,1,1,"50","PAMPHLET",6,112507,281112
332121,1,1,"50","PAMPHLET",6,112507,281114
332122,1,1,"50","PAMPHLET",6,112507,281116
332123,1,1,"50","PAMPHLET",6,112507,281104
332124,1,1,"50","PAMPHLET",6,112507,281117
332125,1,1,"50","PAMPHLET",6,112507,281106
332126,1,1,"50","PAMPHLET",6,112507,281110
332127,1,1,"50","PAMPHLET",6,112507,281107
332128,1,1,"50","PAMPHLET",6,112507,281105
332129,1,1,"50","PAMPHLET",6,112507,281118
332130,1,1,"50","PAMPHLET",6,112507,281115
332131,1,1,"50","BANNER",7,112507,
332132,1,1,"100","PAMPHLET",7,112507,281109
332133,1,1,"50","PAMPHLET",7,112507,281111
332134,1,1,"50","PAMPHLET",7,112507,281115
332135,1,1,"50","PAMPHLET",7,112507,281118
332136,1,1,"50","PAMPHLET",7,112507,281105
332137,1,1,"50","PAMPHLET",7,112507,281107
332138,1,1,"50","PAMPHLET",7,112507,281110
332139,1,1,"50","PAMPHLET",7,112507,281106
332140,1,1,"50","PAMPHLET",7,112507,281117
332141,1,1,"50","PAMPHLET",7,112507,281104
332142,1,1,"50","PAMPHLET",7,112507,281116
332143,1,1,"50","PAMPHLET",7,112507,281114
332144,1,1,"50","PAMPHLET",7,112507,281112
332145,1,1,"50","PAMPHLET",7,112507,281108
332146,1,1,"50","PAMPHLET",7,112507,281113
332147,1,1,"","PAMPHLET",6,111500,280053
332148,1,1,"","PAMPHLET",6,111500,280058
332149,1,1,"50","PAMPHLET",5,112504,281065
333000,1,1,"75","PAMPHLET",5,112504,281060
333001,1,1,"75","PAMPHLET",5,112504,281068
333002,1,1,"50","PAMPHLET",5,112504,281066
333003,1,1,"75","PAMPHLET",5,112504,281067
333004,1,1,"75","PAMPHLET",5,112504,281071
333005,1,1,"75","PAMPHLET",5,112504,281061
333006,1,1,"75","PAMPHLET",5,112504,281069
333007,1,1,"75","PAMPHLET",5,112504,281064
333008,1,1,"75","BANNER",5,112504,
333009,2,0,"","MEMO",10,112506,281089
333010,1,1,"75","PAMPHLET",4,112511,281226
333011,1,1,"75","PAMPHLET",4,112511,281214
333012,1,1,"100","PAMPHLET",4,112511,281216
333013,1,1,"50","PAMPHLET",4,112511,281217
333014,1,1,"50","PAMPHLET",4,112511,281215
333015,1,1,"25","PAMPHLET",4,112511,281227
333016,1,1,"25","PAMPHLET",4,112511,281230
333017,1,1,"75","PAMPHLET",4,112511,281229
333018,1,1,"75","PAMPHLET",4,112511,281228
333019,1,1,"75","PAMPHLET",4,112511,281224
333020,1,1,"75","PAMPHLET",4,112511,281219
333021,1,1,"75","PAMPHLET",4,112511,281220
333022,1,1,"75","PAMPHLET",4,112511,281223
333023,1,1,"75","PAMPHLET",4,112511,281221
333024,1,1,"75","PAMPHLET",4,112511,281231
333026,1,1,"75","PAMPHLET",4,112511,281225
333027,1,1,"75","PAMPHLET",4,112511,281232
333029,1,1,"75","BANNER",4,112511,
333030,1,1,"75","PAMPHLET",6,112500,281012
333031,1,1,"75","PAMPHLET",6,112500,281021
333032,1,1,"50","PAMPHLET",6,112500,281018
333033,1,1,"50","PAMPHLET",6,112500,281015
333034,1,1,"75","PAMPHLET",6,112500,281014
333035,1,1,"50","PAMPHLET",6,112500,281007
333036,1,1,"75","PAMPHLET",6,112500,281008
333037,1,1,"50","PAMPHLET",6,112500,281020
333038,1,1,"50","PAMPHLET",6,112500,281013
333039,1,1,"50","PAMPHLET",6,112500,281006
333040,1,1,"50","PAMPHLET",6,112500,281009
333041,1,1,"75","PAMPHLET",6,112500,281010
333042,1,1,"50","PAMPHLET",6,112500,281011
333043,1,1,"50","PAMPHLET",6,112500,281017
333044,1,1,"50","PAMPHLET",6,112500,281004
333045,1,1,"75","PAMPHLET",6,112500,281005
333046,1,1,"50","BANNER",6,112500,
333047,2,0,"","MEMO",1,112511,281226
333048,2,0,"","MEMO",1,112511,281229
333049,2,0,"","MEMO",1,112511,281223
333050,2,0,"","MEMO",1,112511,281230
333051,2,0,"","MEMO",1,112511,281231
333052,2,0,"","MEMO",1,112511,281216
333053,2,0,"","MEMO",1,112511,281232
333054,2,0,"","MEMO",1,112511,281214
333055,2,0,"","MEMO",1,112511,281227
333056,2,0,"","MEMO",1,112511,281225
333057,2,0,"","MEMO",2,112511,281226
333058,2,0,"","MEMO",2,112511,281229
333059,2,0,"","MEMO",2,112511,281228
333060,2,0,"","MEMO",2,112511,281224
333061,2,0,"","MEMO",2,112511,281215
333062,2,0,"","MEMO",2,112511,281219
333063,2,0,"","MEMO",2,112511,281220
333064,2,0,"","MEMO",2,112511,281223
333065,2,0,"","MEMO",2,112511,281221
333066,2,0,"","MEMO",2,112511,281230
333067,2,0,"","MEMO",2,112511,281231
333068,2,0,"","MEMO",2,112511,281216
333069,2,0,"","MEMO",2,112511,281214
333070,2,0,"","MEMO",2,112511,281225
333071,2,0,"","MEMO",2,112511,281232
333072,2,0,"","MEMO",2,112511,281227
333073,2,0,"","MEMO",2,112511,281217
333074,2,0,"","MEMO",3,112511,281214
333075,2,0,"","MEMO",3,112511,281215
333076,2,0,"","MEMO",3,112511,281216
333077,2,0,"","MEMO",3,112511,281231
333078,2,0,"","MEMO",3,112511,281217
333079,2,0,"","MEMO",3,112511,281219
333080,2,0,"","MEMO",3,112511,281220
333081,2,0,"","MEMO",3,112511,281221
333082,2,0,"","MEMO",3,112511,281230
333083,2,0,"","MEMO",3,112511,281223
333084,2,0,"","MEMO",3,112511,281225
333085,2,0,"","MEMO",3,112511,281232
333086,2,0,"","MEMO",3,112511,281227
333087,2,0,"","MEMO",3,112511,281226
333088,2,0,"","MEMO",3,112511,281229
333089,2,0,"","MEMO",3,112511,281228
333090,2,0,"","MEMO",3,112511,281224
333091,2,0,"","MEMO",4,112511,281214
333092,2,0,"","MEMO",4,112511,281215
333093,2,0,"","MEMO",4,112511,281216
333094,2,0,"","MEMO",4,112511,281217
333095,2,0,"","MEMO",4,112511,281219
333096,2,0,"","MEMO",4,112511,281220
333097,2,0,"","MEMO",4,112511,281223
333098,2,0,"","MEMO",4,112511,281221
333099,2,0,"","MEMO",4,112511,281230
333100,2,0,"","MEMO",4,112511,281231
333101,2,0,"","MEMO",4,112511,281225
333102,2,0,"","MEMO",4,112511,281232
333103,2,0,"","MEMO",4,112511,281227
333104,2,0,"","MEMO",4,112511,281226
333105,2,0,"","MEMO",4,112511,281229
333106,2,0,"","MEMO",4,112511,281228
333107,2,0,"","MEMO",4,112511,281224
333108,2,0,"","MEMO",2,113500,282012
331189,2,0,"","MEMO",5,112500,281004
329177,1,1,"75","PAMPHLET",4,112502,281028
329178,1,1,"50","PAMPHLET",4,112502,281024
329179,1,1,"50","PAMPHLET",4,112502,281038
329180,1,1,"75","PAMPHLET",4,112502,281037
329181,1,1,"100","PAMPHLET",4,112502,281026
329183,1,1,"50","PAMPHLET",4,112502,281043
329184,1,1,"50","PAMPHLET",4,112502,281029
329186,1,1,"75","PAMPHLET",4,112502,281036
329187,1,1,"25","PAMPHLET",4,112502,281041
329188,1,1,"100","PAMPHLET",4,112502,281042
329190,1,1,"75","PAMPHLET",4,112502,281040
329191,1,1,"75","PAMPHLET",4,112502,281031
329192,2,0,"","LETTER",2,112503,
329193,2,0,"","MEMO",2,112503,281049
329194,1,1,"25","PAMPHLET",7,112509,281142
329195,1,1,"50","PAMPHLET",7,112509,281141
329196,1,1,"","PAMPHLET",7,112509,281140
329197,1,1,"50","PAMPHLET",7,112509,281139
329198,1,1,"50","PAMPHLET",7,112509,281138
329199,1,1,"50","PAMPHLET",7,112509,281135
330000,1,1,"100","PAMPHLET",7,112509,281137
330001,1,1,"100","PAMPHLET",7,112509,281144
330002,1,1,"50","PAMPHLET",7,112509,281143
330003,1,1,"75","PAMPHLET",7,112509,281136
330004,1,1,"25","PAMPHLET",7,112509,281133
330005,1,1,"75","PAMPHLET",7,112509,281134
330006,1,1,"50","PAMPHLET",7,112509,281146
330008,1,1,"50","PAMPHLET",7,112509,281132
330009,1,1,"50","PAMPHLET",7,112509,281145
330010,1,1,"50","BANNER",7,112509,
330011,1,1,"75","BANNER",3,112504,
330012,1,1,"75","PAMPHLET",3,112504,281065
330015,1,1,"75","PAMPHLET",3,112504,281060
330016,1,1,"75","PAMPHLET",3,112504,281068
330017,1,1,"75","PAMPHLET",3,112504,281066
330018,1,1,"50","PAMPHLET",3,112504,281067
330021,1,1,"100","PAMPHLET",3,112504,281071
330023,1,1,"75","PAMPHLET",4,112503,281059
330024,1,1,"50","PAMPHLET",4,112503,281052
330025,1,1,"25","PAMPHLET",4,112503,281057
330026,1,1,"75","PAMPHLET",4,112503,281053
330027,1,1,"75","PAMPHLET",3,112504,281061
331002,2,0,"","MEMO",4,112500,281009
330029,1,1,"100","PAMPHLET",3,112504,281069
330030,1,1,"50","PAMPHLET",4,112503,281050
330031,1,1,"75","PAMPHLET",4,112503,281049
330032,1,1,"50","PAMPHLET",4,112503,281048
330033,1,1,"50","PAMPHLET",4,112503,281056
330034,1,1,"100","PAMPHLET",4,112503,281047
330035,1,1,"50","PAMPHLET",3,112504,281064
330036,1,1,"50","BANNER",4,112503,
330037,1,1,"75","PAMPHLET",2,112511,281226
330038,1,1,"75","PAMPHLET",2,112511,281229
330039,1,1,"75","PAMPHLET",2,112511,281228
330040,1,1,"50","PAMPHLET",2,112511,281224
330041,1,1,"50","BANNER",2,112511,
330042,1,1,"100","PAMPHLET",2,112511,281215
330043,1,1,"75","PAMPHLET",2,112511,281219
330044,1,1,"50","PAMPHLET",2,112511,281220
330045,1,1,"50","PAMPHLET",2,112511,281223
330046,1,1,"75","PAMPHLET",2,112511,281221
330055,1,1,"100","PAMPHLET",2,112511,281225
330048,1,1,"25","PAMPHLET",2,112511,281230
330056,1,1,"50","PAMPHLET",2,112511,281232
330050,1,1,"25","PAMPHLET",2,112511,281231
331000,2,0,"","MEMO",4,112500,281010
330052,1,1,"100","PAMPHLET",2,112511,281216
330054,1,1,"75","PAMPHLET",2,112511,281214
330057,1,1,"50","PAMPHLET",2,112511,281227
330058,1,1,"75","PAMPHLET",2,112511,281217
330060,2,0,"","MEMO",4,112503,281059
330061,1,1,"75","BANNER",3,112500,
330062,1,1,"75","PAMPHLET",3,112500,281012
330063,1,1,"50","PAMPHLET",3,112500,281013
330064,1,1,"50","PAMPHLET",3,112500,281018
330065,1,1,"100","PAMPHLET",3,112500,281008
330066,1,1,"75","PAMPHLET",3,112500,281010
330067,1,1,"75","PAMPHLET",3,112500,281009
330068,1,1,"50","PAMPHLET",3,112500,281021
330075,1,1,"75","PAMPHLET",3,112500,281017
330070,1,1,"75","PAMPHLET",3,112500,281015
330079,1,1,"75","PAMPHLET",3,112500,281004
330072,1,1,"50","PAMPHLET",3,112500,281014
330073,1,1,"75","PAMPHLET",3,112500,281007
330074,1,1,"75","PAMPHLET",3,112500,281006
330077,1,1,"50","PAMPHLET",3,112500,281011
330078,1,1,"50","PAMPHLET",3,112500,281005
330080,1,1,"75","PAMPHLET",3,112500,281020
331001,2,0,"","MEMO",4,112500,281015
331003,2,0,"","MEMO",4,112500,281018
331004,2,0,"","MEMO",4,112500,281014
331005,2,0,"","MEMO",4,112500,281004
331006,2,0,"","MEMO",4,112500,281017
331007,2,0,"","MEMO",2,112501,281190
331008,2,0,"","MEMO",2,112501,281191
331009,2,0,"","MEMO",2,112501,281172
331010,2,0,"","MEMO",2,112501,281168
331011,2,0,"","MEMO",2,112501,281212
331012,2,0,"","MEMO",2,112501,281188
331013,2,0,"","MEMO",2,112501,281234
331014,2,0,"","MEMO",2,112501,281213
331015,2,0,"","MEMO",2,112501,281173
331016,2,0,"","MEMO",2,112501,281196
331017,2,0,"","MEMO",2,112501,281210
331018,2,0,"","MEMO",2,112501,281202
331019,2,0,"","MEMO",2,112501,281192
331020,2,0,"","MEMO",2,112501,281203
331021,2,0,"","MEMO",2,112501,281170
331022,2,0,"","MEMO",2,112501,281189
331023,2,0,"","MEMO",2,112501,281186
331024,2,0,"","MEMO",2,112501,281194
331026,2,0,"","MEMO",2,112501,281199
331027,2,0,"","MEMO",2,112501,281167
331029,2,0,"","MEMO",2,112501,281205
331030,2,0,"","MEMO",4,112500,281006
331031,2,0,"","MEMO",4,112504,281065
331032,2,0,"","MEMO",4,112504,281066
331033,2,0,"","MEMO",4,112504,281067
331034,2,0,"","MEMO",4,112504,281071
331035,2,0,"","MEMO",4,112504,281060
331036,2,0,"","MEMO",4,112504,281069
331037,2,0,"","MEMO",4,112504,281064
331038,2,0,"","MEMO",4,112504,281068
331039,2,0,"","MEMO",4,112500,281007
331040,2,0,"","MEMO",4,112504,281061
331041,2,0,"","MEMO",4,112500,281012
331042,2,0,"","MEMO",4,112500,281020
331043,2,0,"","MEMO",4,112500,281021
331044,2,0,"","MEMO",2,112503,281059
331045,2,0,"","MEMO",2,112503,281052
331046,2,0,"","MEMO",2,112503,281057
331047,2,0,"","MEMO",2,112503,281053
331048,2,0,"","MEMO",2,112503,281050
331049,2,0,"","MEMO",2,112503,281048
331050,2,0,"","MEMO",2,112503,281056
331051,2,0,"","MEMO",2,112503,281047
331052,2,0,"","MEMO",3,112503,281056
331053,2,0,"","MEMO",3,112503,281047
331054,1,1,"25","BANNER",10,112506,
331055,1,1,"50","PAMPHLET",10,112506,281093
331056,1,1,"75","PAMPHLET",10,112506,281094
331057,1,1,"50","PAMPHLET",10,112506,281088
331058,1,1,"75","PAMPHLET",10,112506,281092
331059,1,1,"75","PAMPHLET",10,112506,281095
331060,1,1,"50","PAMPHLET",10,112506,281101
331061,1,1,"50","PAMPHLET",10,112506,281103
331062,1,1,"50","PAMPHLET",10,112506,281089
331063,1,1,"75","PAMPHLET",10,112506,281098
331064,1,1,"75","PAMPHLET",10,112506,281091
331065,1,1,"75","PAMPHLET",10,112506,281096
331066,1,1,"75","PAMPHLET",10,112506,281090
331067,1,1,"75","PAMPHLET",10,112506,281100
331068,1,1,"50","PAMPHLET",10,112506,281097
331069,1,1,"75","PAMPHLET",10,112506,281102
331070,1,1,"75","PAMPHLET",10,112506,281087
331071,1,1,"75","PAMPHLET",10,112506,281099
331072,2,0,"","MEMO",4,112500,281013
331073,2,0,"","MEMO",4,112500,281011
331074,1,1,"75","PAMPHLET",5,112502,281033
331075,1,1,"75","PAMPHLET",5,112502,281023
331076,1,1,"75","PAMPHLET",5,112502,281046
331077,1,1,"","PAMPHLET",5,112502,281032
331078,1,1,"75","PAMPHLET",5,112502,281034
331079,1,1,"75","PAMPHLET",5,112502,281039
331080,1,1,"75","PAMPHLET",5,112502,281028
331081,1,1,"75","PAMPHLET",5,112502,281035
331082,1,1,"75","PAMPHLET",5,112502,281024
331083,1,1,"75","PAMPHLET",5,112502,281038
331084,1,1,"75","PAMPHLET",5,112502,281037
331085,1,1,"75","PAMPHLET",5,112502,281026
331086,1,1,"75","PAMPHLET",5,112502,281043
331087,1,1,"75","PAMPHLET",5,112502,281030
331088,1,1,"75","PAMPHLET",5,112502,281029
331089,1,1,"50","PAMPHLET",5,112502,281041
331090,1,1,"75","PAMPHLET",5,112502,281042
331091,1,1,"75","PAMPHLET",5,112502,281036
331092,1,1,"100","PAMPHLET",5,112502,281044
331093,1,1,"75","PAMPHLET",5,112502,281031
331094,1,1,"75","PAMPHLET",5,112502,281040
331095,1,1,"75","BANNER",5,112502,
331096,1,1,"75","PAMPHLET",6,112505,281078
331097,1,1,"50","PAMPHLET",6,112505,281074
331098,1,1,"75","PAMPHLET",6,112505,281073
331099,1,1,"75","PAMPHLET",6,112505,281075
331100,1,1,"75","PAMPHLET",6,112505,281085
331101,1,1,"75","PAMPHLET",6,112505,281076
331102,1,1,"75","PAMPHLET",6,112505,281079
331103,1,1,"75","PAMPHLET",6,112505,281080
331104,1,1,"75","PAMPHLET",6,112505,281082
331105,1,1,"75","PAMPHLET",6,112505,281084
331106,1,1,"75","PAMPHLET",6,112505,281086
331107,1,1,"75","PAMPHLET",6,112505,281072
331108,1,1,"75","BANNER",6,112505,
331109,1,1,"","PAMPHLET",6,112505,281083
331110,1,1,"75","PAMPHLET",2,112500,281011
331111,1,1,"75","BANNER",9,112508,
331112,1,1,"75","PAMPHLET",9,112508,281120
331113,1,1,"75","PAMPHLET",9,112508,281127
331114,1,1,"75","PAMPHLET",9,112508,281125
331115,1,1,"50","PAMPHLET",9,112508,281130
331116,1,1,"100","PAMPHLET",9,112508,281128
331117,1,1,"100","PAMPHLET",9,112508,281126
331118,1,1,"100","PAMPHLET",9,112508,281119
331119,1,1,"75","PAMPHLET",9,112508,281129
331120,1,1,"50","PAMPHLET",9,112508,281123
331121,1,1,"75","PAMPHLET",9,112508,281122
331122,1,1,"50","PAMPHLET",9,112508,281124
331123,1,1,"75","PAMPHLET",9,112508,281131
331124,1,1,"75","PAMPHLET",9,112508,281121
331125,1,1,"","BANNER",8,112508,
331126,2,0,"","MEMO",4,112500,281008
331127,1,1,"75","PAMPHLET",3,112511,281226
331128,1,1,"75","PAMPHLET",3,112511,281229
331129,1,1,"75","PAMPHLET",3,112511,281228
331130,1,1,"75","PAMPHLET",3,112511,281224
331131,1,1,"","PAMPHLET",4,112500,281012
331132,1,1,"75","PAMPHLET",3,112511,281215
331133,1,1,"","PAMPHLET",4,112500,281005
331134,1,1,"50","PAMPHLET",3,112511,281221
331135,1,1,"","PAMPHLET",4,112500,281004
331136,1,1,"75","PAMPHLET",3,112511,281220
331137,1,1,"75","PAMPHLET",3,112511,281219
331138,1,1,"75","PAMPHLET",3,112511,281216
331140,1,1,"50","PAMPHLET",5,112500,281005
331141,1,1,"75","PAMPHLET",5,112500,281004
331142,1,1,"50","PAMPHLET",5,112500,281017
331143,1,1,"","PAMPHLET",3,112511,281223
331145,1,1,"75","PAMPHLET",3,112511,281217
331147,1,1,"75","PAMPHLET",3,112511,281231
331148,1,1,"75","PAMPHLET",3,112511,281230
331149,1,1,"50","PAMPHLET",5,112500,281014
331150,1,1,"75","PAMPHLET",3,112511,281214
331151,1,1,"75","PAMPHLET",3,112511,281225
331152,1,1,"50","PAMPHLET",5,112500,281011
331153,1,1,"50","PAMPHLET",5,112500,281010
331154,1,1,"75","PAMPHLET",3,112511,281232
331155,1,1,"75","PAMPHLET",5,112500,281007
331156,1,1,"50","PAMPHLET",5,112500,281008
331157,1,1,"50","PAMPHLET",5,112500,281006
331158,1,1,"75","PAMPHLET",5,112500,281013
331159,1,1,"75","PAMPHLET",5,112500,281015
331160,1,1,"50","PAMPHLET",5,112500,281009
331161,1,1,"50","PAMPHLET",5,112500,281020
331162,1,1,"75","PAMPHLET",5,112500,281018
331163,1,1,"50","PAMPHLET",5,112500,281021
331164,1,1,"75","BANNER",3,112511,
331166,1,1,"75","BANNER",4,112504,
331167,1,1,"75","PAMPHLET",4,112504,281065
331168,1,1,"75","PAMPHLET",4,112504,281060
331169,1,1,"25","BANNER",5,112500,
331170,1,1,"75","PAMPHLET",4,112504,281068
331171,1,1,"75","PAMPHLET",4,112504,281066
331172,1,1,"75","PAMPHLET",4,112504,281067
331173,1,1,"75","PAMPHLET",4,112504,281071
331174,1,1,"50","PAMPHLET",4,112504,281061
331175,1,1,"75","PAMPHLET",4,112504,281069
331176,1,1,"75","PAMPHLET",4,112504,281064
331177,2,0,"","MEMO",5,112500,281021
331178,2,0,"","MEMO",5,112500,281020
331179,2,0,"","MEMO",5,112500,281011
331180,2,0,"","MEMO",5,112500,281009
331181,2,0,"","MEMO",1,113500,282050
331182,2,0,"","MEMO",5,112500,281005
331183,2,0,"","MEMO",5,112500,281017
331184,2,0,"","MEMO",5,112500,281006
331185,2,0,"","MEMO",1,113500,282044
331186,2,0,"","MEMO",5,112500,281007
331187,2,0,"","MEMO",5,112500,281018
331188,2,0,"","MEMO",5,112500,281012
331191,2,0,"","MEMO",1,113500,282019
331192,2,0,"","MEMO",1,113500,282038
331193,2,0,"","MEMO",1,113500,282047
331194,2,0,"","MEMO",1,113501,282022
331195,2,0,"","MEMO",1,113500,282033
331196,2,0,"","MEMO",5,112500,281015
331197,2,0,"","MEMO",1,113500,282000
331198,2,0,"","MEMO",5,112500,281014
331199,2,0,"","MEMO",1,113501,282015
332000,2,0,"","MEMO",1,113501,282028
332001,2,0,"","MEMO",1,113500,282036
332002,2,0,"","MEMO",5,112500,281008
332003,2,0,"","MEMO",1,113501,282030
332004,2,0,"","MEMO",1,113500,282001
332005,2,0,"","MEMO",5,112500,281013
332006,2,0,"","MEMO",1,113501,282005
332007,2,0,"","MEMO",1,113501,282035
332008,2,0,"","MEMO",1,113501,282016
332009,2,0,"","MEMO",1,113501,282013
332010,2,0,"","MEMO",1,113501,282002
332011,2,0,"","MEMO",1,113501,282007
332012,2,0,"","MEMO",1,113501,282045
332013,2,0,"","MEMO",1,113501,282003
332014,2,0,"","MEMO",1,113501,282041
332019,2,0,"","MEMO",1,113501,282034
332020,2,0,"","MEMO",1,113501,282039
332021,2,0,"","MEMO",1,113501,282011
332022,2,0,"","MEMO",1,113501,282018
332023,2,0,"","MEMO",1,113501,282020
332024,2,0,"","MEMO",1,113501,282046
332025,2,0,"","MEMO",1,113501,282037
332026,2,0,"","MEMO",1,113501,282027
332027,2,0,"","MEMO",1,113500,282004
332028,2,0,"","MEMO",1,113500,282006
332029,2,0,"","MEMO",1,113500,282008
332030,2,0,"","MEMO",1,113500,282010
332031,2,0,"","MEMO",1,113500,282052
332032,2,0,"","MEMO",1,113500,282012
332033,2,0,"","MEMO",5,112500,281010
333109,2,0,"","MEMO",2,113500,282026
333110,2,0,"","MEMO",6,112500,281015
333111,2,0,"","MEMO",6,112500,281007
333112,2,0,"","MEMO",6,112500,281011
333113,2,0,"","MEMO",2,113500,282010
333114,2,0,"","MEMO",2,113501,282015
333115,2,0,"","MEMO",2,113501,282045
333116,2,0,"","MEMO",2,113501,282018
333117,2,0,"","MEMO",2,113501,282013
333118,2,0,"","MEMO",2,113501,282027
333119,2,0,"","MEMO",2,113501,282030
333120,2,0,"","MEMO",2,113501,282023
333121,2,0,"","MEMO",2,113501,282046
333122,2,0,"","MEMO",2,113501,282007
333123,2,0,"","MEMO",2,113501,282039
333124,2,0,"","MEMO",2,113501,282041
333125,2,0,"","MEMO",2,113501,282035
333126,2,0,"","MEMO",2,113501,282028
333127,2,0,"","MEMO",2,113501,282020
333128,2,0,"","MEMO",2,113501,282002
